# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Nov 30 10:00:55 2018
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_name:        Planet Name
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN st_dist:        Distance [pc]
# COLUMN st_teff:        Effective Temperature [K]
# COLUMN pl_facility:    Discovery Facility
#
loc_rowid	pl_hostname	pl_letter	pl_name	pl_discmethod	pl_orbper	st_dist	st_teff	pl_facility
3356	Kepler-879	b	Kepler-879 b	Transit	33.38559380	772.00	5792.00	Kepler
3357	Kepler-880	b	Kepler-880 b	Transit	7.71468975	673.00	6761.00	Kepler
3358	Kepler-881	b	Kepler-881 b	Transit	4.44448017	1364.00	5961.00	Kepler
3359	Kepler-882	b	Kepler-882 b	Transit	3.98953967	525.00	5476.00	Kepler
3360	Kepler-883	b	Kepler-883 b	Transit	12.98495573	549.00	6116.00	Kepler
3361	Kepler-884	b	Kepler-884 b	Transit	5.69919514	420.00	5715.00	Kepler
3362	Kepler-885	b	Kepler-885 b	Transit	18.11472949	632.00	6187.00	Kepler
3363	Kepler-886	b	Kepler-886 b	Transit	6.24146367	857.00	6098.00	Kepler
3364	Kepler-887	b	Kepler-887 b	Transit	20.42228798	831.00	6194.00	Kepler
3365	Kepler-887	c	Kepler-887 c	Transit	7.63846023	831.00	6194.00	Kepler
3366	Kepler-888	b	Kepler-888 b	Transit	70.69790610	413.00	5875.00	Kepler
3367	Kepler-889	b	Kepler-889 b	Transit	3.74443900	513.00	5961.00	Kepler
3368	Kepler-890	b	Kepler-890 b	Transit	52.75875577	1387.00	5954.00	Kepler
3369	Kepler-891	b	Kepler-891 b	Transit	53.44945593	1372.00	5887.00	Kepler
3370	Kepler-892	b	Kepler-892 b	Transit	13.75210720	640.00	4747.00	Kepler
3371	Kepler-893	b	Kepler-893 b	Transit	6.33855761	1216.00	5820.00	Kepler
3372	Kepler-894	b	Kepler-894 b	Transit	9.80322400	1090.00	5603.00	Kepler
3373	Kepler-895	b	Kepler-895 b	Transit	2.80624233	516.00	4315.00	Kepler
3374	Kepler-896	b	Kepler-896 b	Transit	144.54739600	896.00	5262.00	Kepler
3375	Kepler-897	b	Kepler-897 b	Transit	8.04726420	1147.00	5839.00	Kepler
3376	Kepler-898	b	Kepler-898 b	Transit	5.87061910	479.00	4223.00	Kepler
3377	Kepler-899	b	Kepler-899 b	Transit	19.17891293	1038.00	5595.00	Kepler
3378	Kepler-9	b	Kepler-9 b	Transit	19.24000000	650.00	5777.00	Kepler
3379	Kepler-9	c	Kepler-9 c	Transit	38.91000000	650.00	5777.00	Kepler
3380	Kepler-9	d	Kepler-9 d	Transit	1.59285100	650.00	5777.00	Kepler
3381	Kepler-900	b	Kepler-900 b	Transit	6.99130860	505.00	4836.00	Kepler
3382	Kepler-901	b	Kepler-901 b	Transit	3.51749439	241.00	4184.00	Kepler
3383	Kepler-902	b	Kepler-902 b	Transit	40.10995470	904.00	5647.00	Kepler
3384	Kepler-903	b	Kepler-903 b	Transit	10.35077210	829.00	5682.00	Kepler
3385	Kepler-903	c	Kepler-903 c	Transit	62.92285570	829.00	5682.00	Kepler
3386	Kepler-904	b	Kepler-904 b	Transit	3.02166863	1151.00	6160.00	Kepler
3387	Kepler-905	b	Kepler-905 b	Transit	5.08274652	521.00	5461.00	Kepler
3388	Kepler-906	b	Kepler-906 b	Transit	41.69799760	758.00	6035.00	Kepler
3389	Kepler-907	b	Kepler-907 b	Transit	15.86621821	352.00	6106.00	Kepler
3390	Kepler-908	b	Kepler-908 b	Transit	1.34059747	250.00	5973.00	Kepler
3391	Kepler-909	b	Kepler-909 b	Transit	13.93290318	318.00	6154.00	Kepler
3392	Kepler-91	b	Kepler-91 b	Transit	6.24658000	1030.00	4550.00	Kepler
3393	Kepler-910	b	Kepler-910 b	Transit	2.36436901	402.00	6230.00	Kepler
3394	Kepler-911	b	Kepler-911 b	Transit	20.31050100	567.00	6112.00	Kepler
3395	Kepler-912	b	Kepler-912 b	Transit	2.53475627	1265.00	5998.00	Kepler
3396	Kepler-913	b	Kepler-913 b	Transit	10.29672521	597.00	4687.00	Kepler
3397	Kepler-914	b	Kepler-914 b	Transit	4.40966548	678.00	5877.00	Kepler
3398	Kepler-915	b	Kepler-915 b	Transit	4.59489604	806.00	6173.00	Kepler
3399	Kepler-916	b	Kepler-916 b	Transit	32.29687980	769.00	5248.00	Kepler
3400	Kepler-917	b	Kepler-917 b	Transit	2.97041437	1027.00	5418.00	Kepler
3401	Kepler-918	b	Kepler-918 b	Transit	4.85386933	1245.00	6028.00	Kepler
3402	Kepler-919	b	Kepler-919 b	Transit	11.04603384	1219.00	6113.00	Kepler
3403	Kepler-92	b	Kepler-92 b	Transit	13.74900000	444.00	5883.00	Kepler
3404	Kepler-92	c	Kepler-92 c	Transit	26.72300000	444.00	5883.00	Kepler
3405	Kepler-92	d	Kepler-92 d	Transit	49.35680000	444.00	5883.00	Kepler
3406	Kepler-920	b	Kepler-920 b	Transit	6.53192704	926.00	5403.00	Kepler
3407	Kepler-920	c	Kepler-920 c	Transit	100.82741130	926.00	5403.00	Kepler
3408	Kepler-921	b	Kepler-921 b	Transit	51.30063400	847.00	5663.00	Kepler
3409	Kepler-922	b	Kepler-922 b	Transit	0.93846683	558.00	5671.00	Kepler
3410	Kepler-923	b	Kepler-923 b	Transit	6.93366476	966.00	5988.00	Kepler
3411	Kepler-924	b	Kepler-924 b	Transit	61.03701170	995.00	6167.00	Kepler
3412	Kepler-925	b	Kepler-925 b	Transit	33.86785310	623.00	4673.00	Kepler
3413	Kepler-926	b	Kepler-926 b	Transit	52.06886010	771.00	5806.00	Kepler
3414	Kepler-927	b	Kepler-927 b	Transit	9.11499030	879.00	5743.00	Kepler
3415	Kepler-928	b	Kepler-928 b	Transit	3.93246130	532.00	4700.00	Kepler
3416	Kepler-929	b	Kepler-929 b	Transit	0.92103214	820.00	5869.00	Kepler
3417	Kepler-93	b	Kepler-93 b	Transit	4.72674000	95.90	5669.00	Kepler
3418	Kepler-93	c	Kepler-93 c	Radial Velocity	1460.00000000	95.90	5669.00	W. M. Keck Observatory
3419	Kepler-930	b	Kepler-930 b	Transit	71.45177750	905.00	6335.00	Kepler
3420	Kepler-931	b	Kepler-931 b	Transit	8.03755877	490.00	5241.00	Kepler
3421	Kepler-932	b	Kepler-932 b	Transit	1.92143740	478.00	5331.00	Kepler
3422	Kepler-933	b	Kepler-933 b	Transit	14.20443009	922.00	5346.00	Kepler
3423	Kepler-934	b	Kepler-934 b	Transit	55.67383090	603.00	5001.00	Kepler
3424	Kepler-935	b	Kepler-935 b	Transit	4.88083852	482.00	4830.00	Kepler
3425	Kepler-936	b	Kepler-936 b	Transit	10.56134221	687.00	5482.00	Kepler
3426	Kepler-937	b	Kepler-937 b	Transit	67.66882700	1482.00	6095.00	Kepler
3427	Kepler-937	c	Kepler-937 c	Transit	153.34336400	1482.00	6095.00	Kepler
3428	Kepler-938	b	Kepler-938 b	Transit	52.62984170	861.00	5533.00	Kepler
3429	Kepler-939	b	Kepler-939 b	Transit	14.87829600	1029.00	5471.00	Kepler
3430	Kepler-94	b	Kepler-94 b	Transit	2.50806000	191.00	4781.00	Kepler
3431	Kepler-94	c	Kepler-94 c	Radial Velocity	820.30000000	191.00	4781.00	W. M. Keck Observatory
3432	Kepler-940	b	Kepler-940 b	Transit	59.62252570	1317.00	5769.00	Kepler
3433	Kepler-941	b	Kepler-941 b	Transit	17.42395198	1105.00	5539.00	Kepler
3434	Kepler-942	b	Kepler-942 b	Transit	44.96417488	218.00	4861.00	Kepler
3435	Kepler-943	b	Kepler-943 b	Transit	49.77014380	1239.00	5612.00	Kepler
3436	Kepler-944	b	Kepler-944 b	Transit	43.31677370	1035.00	5409.00	Kepler
3437	Kepler-945	b	Kepler-945 b	Transit	31.00338140	1543.00	5718.00	Kepler
3438	Kepler-946	b	Kepler-946 b	Transit	11.79162572	918.00	5665.00	Kepler
3439	Kepler-947	b	Kepler-947 b	Transit	26.96443170	1188.00	5508.00	Kepler
3440	Kepler-948	b	Kepler-948 b	Transit	7.76846622	884.00	5679.00	Kepler
3441	Kepler-949	b	Kepler-949 b	Transit	8.68930730	572.00	5403.00	Kepler
3442	Kepler-95	b	Kepler-95 b	Transit	11.52310000	443.00	5699.00	Kepler
3443	Kepler-950	b	Kepler-950 b	Transit	98.71804060	1489.00	5857.00	Kepler
3444	Kepler-951	b	Kepler-951 b	Transit	71.52530845	408.00	4834.00	Kepler
3445	Kepler-952	b	Kepler-952 b	Transit	130.35469190	1167.00	5730.00	Kepler
3446	Kepler-953	b	Kepler-953 b	Transit	88.40655258	240.00	5416.00	Kepler
3447	Kepler-953	c	Kepler-953 c	Transit	9.10967112	240.00	5416.00	Kepler
3448	Kepler-954	b	Kepler-954 b	Transit	16.78176602	224.00	4990.00	Kepler
3449	Kepler-955	b	Kepler-955 b	Transit	14.53244172	637.00	5350.00	Kepler
3450	Kepler-956	b	Kepler-956 b	Transit	5.24867263	631.00	6040.00	Kepler
3451	Kepler-957	b	Kepler-957 b	Transit	5.90741354	749.00	4963.00	Kepler
3452	Kepler-958	b	Kepler-958 b	Transit	9.76788050	467.00	5421.00	Kepler
3453	Kepler-959	b	Kepler-959 b	Transit	14.80074836	1003.00	7005.00	Kepler
3454	Kepler-96	b	Kepler-96 b	Transit	16.23850000	134.00	5690.00	Kepler
3455	Kepler-960	b	Kepler-960 b	Transit	3.12686223	298.00	4755.00	Kepler
3456	Kepler-961	b	Kepler-961 b	Transit	16.87727414	607.00	5582.00	Kepler
3457	Kepler-962	b	Kepler-962 b	Transit	12.05707239	439.00	5478.00	Kepler
3458	Kepler-963	b	Kepler-963 b	Transit	9.97683705	786.00	5461.00	Kepler
3459	Kepler-964	b	Kepler-964 b	Transit	13.52251060	478.00	5427.00	Kepler
3460	Kepler-965	b	Kepler-965 b	Transit	134.25272980	618.00	5886.00	Kepler
3461	Kepler-966	b	Kepler-966 b	Transit	99.74762200	773.00	5840.00	Kepler
3462	Kepler-967	b	Kepler-967 b	Transit	13.22713379	499.00	5178.00	Kepler
3463	Kepler-967	c	Kepler-967 c	Transit	198.71125020	499.00	5178.00	Kepler
3464	Kepler-968	b	Kepler-968 b	Transit	3.69298373	312.00	4598.00	Kepler
3465	Kepler-968	c	Kepler-968 c	Transit	5.70940492	312.00	4598.00	Kepler
3466	Kepler-969	b	Kepler-969 b	Transit	34.17317140	411.00	5214.00	Kepler
3467	Kepler-969	c	Kepler-969 c	Transit	1.68293460	411.00	5214.00	Kepler
3468	Kepler-97	b	Kepler-97 b	Transit	2.58664000	393.00	5779.00	Kepler
3469	Kepler-97	c	Kepler-97 c	Radial Velocity	789.00000000	393.00	5779.00	W. M. Keck Observatory
3470	Kepler-970	b	Kepler-970 b	Transit	16.73652231	350.00	4511.00	Kepler
3471	Kepler-971	b	Kepler-971 b	Transit	9.59070716	345.00	5431.00	Kepler
3472	Kepler-972	b	Kepler-972 b	Transit	7.03932553	1304.00	6146.00	Kepler
3473	Kepler-973	b	Kepler-973 b	Transit	49.60773310	297.00	5213.00	Kepler
3474	Kepler-974	b	Kepler-974 b	Transit	4.19449651	121.00	3687.00	Kepler
3475	Kepler-975	b	Kepler-975 b	Transit	1.97034246	404.00	4897.00	Kepler
3476	Kepler-976	b	Kepler-976 b	Transit	105.95641480	1020.00	5232.00	Kepler
3477	Kepler-977	b	Kepler-977 b	Transit	26.85328322	664.00	5315.00	Kepler
3478	Kepler-978	b	Kepler-978 b	Transit	49.62215090	624.00	6002.00	Kepler
3479	Kepler-979	b	Kepler-979 b	Transit	8.08801350	606.00	5310.00	Kepler
3480	Kepler-98	b	Kepler-98 b	Transit	1.54168000	390.00	5539.00	Kepler
3481	Kepler-980	b	Kepler-980 b	Transit	11.55102504	804.00	5935.00	Kepler
3482	Kepler-981	b	Kepler-981 b	Transit	4.46975774	913.00	5718.00	Kepler
3483	Kepler-982	b	Kepler-982 b	Transit	15.77382210	702.00	6139.00	Kepler
3484	Kepler-983	b	Kepler-983 b	Transit	60.08550820	655.00	6052.00	Kepler
3485	Kepler-984	b	Kepler-984 b	Transit	43.03422720	461.00	5610.00	Kepler
3486	Kepler-985	b	Kepler-985 b	Transit	116.33190100	741.00	5434.00	Kepler
3487	Kepler-986	b	Kepler-986 b	Transit	56.43499380	563.00	5642.00	Kepler
3488	Kepler-987	b	Kepler-987 b	Transit	105.30331480	936.00	5637.00	Kepler
3489	Kepler-988	b	Kepler-988 b	Transit	17.76080053	248.00	4005.00	Kepler
3490	Kepler-989	b	Kepler-989 b	Transit	7.96431535	484.00	5074.00	Kepler
3491	Kepler-99	b	Kepler-99 b	Transit	4.60358000	210.00	4782.00	Kepler
3492	Kepler-990	b	Kepler-990 b	Transit	9.91723428	933.00	5948.00	Kepler
3493	Kepler-990	c	Kepler-990 c	Transit	0.53835431	933.00	5948.00	Kepler
3494	Kepler-991	b	Kepler-991 b	Transit	82.53425190	370.00	4392.00	Kepler
3495	Kepler-992	b	Kepler-992 b	Transit	20.16034462	268.00	4944.00	Kepler
3496	Kepler-993	b	Kepler-993 b	Transit	22.08557563	298.00	3843.00	Kepler
3497	Kepler-994	b	Kepler-994 b	Transit	1.15116651	170.00	3934.00	Kepler
3498	Kepler-995	b	Kepler-995 b	Transit	28.26731672	659.00	5206.00	Kepler
3499	Kepler-996	b	Kepler-996 b	Transit	3.77059058	1098.00	6014.00	Kepler
3500	Kepler-997	b	Kepler-997 b	Transit	2.70730672	470.00	6150.00	Kepler
3501	Kepler-998	b	Kepler-998 b	Transit	5.65377733	996.00	6058.00	Kepler
3502	Kepler-999	b	Kepler-999 b	Transit	5.99185702	568.00	6237.00	Kepler
3503	LHS 1140	b	LHS 1140 b	Transit	24.73712000	12.47	3131.00	MEarth Project
3504	LkCa 15	b	LkCa 15 b	Imaging		158.87		Large Binocular Telescope Observatory
3505	LkCa 15	c	LkCa 15 c	Imaging		158.87		Large Binocular Telescope Observatory
3506	Lupus-TR-3	b	Lupus-TR-3 b	Transit	3.91405000	2000.00	5000.00	Multiple Observatories
3507	MASCARA-1	b	MASCARA-1 b	Transit	2.14878000	188.70	7554.00	Multiple Observatories
3508	MOA-2007-BLG-192L	b	MOA-2007-BLG-192L b	Microlensing		1000.00		MOA
3509	MOA-2007-BLG-400L	b	MOA-2007-BLG-400L b	Microlensing		5800.00		MOA
3510	MOA-2008-BLG-310L	b	MOA-2008-BLG-310L b	Microlensing		7700.00		MOA
3511	MOA-2008-BLG-379L	b	MOA-2008-BLG-379L b	Microlensing		3300.00		MOA
3512	MOA-2009-BLG-266L	b	MOA-2009-BLG-266L b	Microlensing	2774.00000000	3040.00		MOA
3513	MOA-2009-BLG-319L	b	MOA-2009-BLG-319L b	Microlensing		6100.00		MOA
3514	MOA-2009-BLG-387L	b	MOA-2009-BLG-387L b	Microlensing	1982.00000000	5690.00		MOA
3515	MOA-2010-BLG-073L	b	MOA-2010-BLG-073L b	Microlensing		2800.00		MOA
3516	MOA-2010-BLG-117L	b	MOA-2010-BLG-117L b	Microlensing		3500.00		MOA
3517	MOA-2010-BLG-328L	b	MOA-2010-BLG-328L b	Microlensing		810.00		MOA
3518	MOA-2010-BLG-353L	b	MOA-2010-BLG-353L b	Microlensing		6430.00		MOA
3519	MOA-2010-BLG-477L	b	MOA-2010-BLG-477L b	Microlensing		2300.00	5950.00	MOA
3520	MOA-2011-BLG-028L	b	MOA-2011-BLG-028L b	Microlensing		7380.00		MOA
3521	MOA-2011-BLG-262L	b	MOA-2011-BLG-262L b	Microlensing		7000.00		MOA
3522	MOA-2011-BLG-291L	b	MOA-2011-BLG-291L b	Microlensing		4400.00		MOA
3523	MOA-2011-BLG-293L	b	MOA-2011-BLG-293L b	Microlensing		7720.00		MOA
3524	MOA-2011-BLG-322L	b	MOA-2011-BLG-322L b	Microlensing		7560.00		MOA
3525	MOA-2012-BLG-006L	b	MOA-2012-BLG-006L b	Microlensing		5300.00		Multiple Observatories
3526	MOA-2012-BLG-505L	b	MOA-2012-BLG-505L b	Microlensing		7210.00		MOA
3527	MOA-2013-BLG-605L	b	MOA-2013-BLG-605L b	Microlensing				MOA
3528	MOA-2015-BLG-337L	b	MOA-2015-BLG-337L b	Microlensing		7100.00		MOA
3529	MOA-2016-BLG-227L	b	MOA-2016-BLG-227L b	Microlensing		6500.00		MOA
3530	MOA-2016-BLG-319L	b	MOA-2016-BLG-319L b	Microlensing		6800.00		MOA
3531	MOA-bin-1L	b	MOA-bin-1L b	Microlensing		5100.00		MOA
3532	MXB 1658-298	b	MXB 1658-298 b	Eclipse Timing Variations	760.00000000			Multiple Observatories
3533	NGC 2682 Sand 364	b	NGC 2682 Sand 364 b	Radial Velocity	121.71000000	837.03	4284.00	Multiple Observatories
3534	NGC 2682 Sand 978	b	NGC 2682 Sand 978 b	Radial Velocity	511.21000000	842.01	4200.00	Multiple Observatories
3535	NGC 2682 YBP 1194	b	NGC 2682 YBP 1194 b	Radial Velocity	6.95900000	895.73	5780.00	Multiple Observatories
3536	NGC 2682 YBP 1514	b	NGC 2682 YBP 1514 b	Radial Velocity	5.11800000	939.38	5725.00	Multiple Observatories
3537	NGC 2682 YBP 401	b	NGC 2682 YBP 401 b	Radial Velocity	4.08700000	851.36	6165.00	La Silla Observatory
3538	NGC 4349 127	b	NGC 4349 127 b	Radial Velocity	677.79999000	2200.00	4445.00	La Silla Observatory
3539	NGTS-1	b	NGTS-1 b	Transit	2.64729800	224.00	3916.00	Paranal Observatory
3540	NGTS-2	b	NGTS-2 b	Transit	4.51116400	360.30	6478.00	Paranal Observatory
3541	NGTS-3 A	b	NGTS-3 A b	Transit	1.67537280	1010.00	5600.00	Paranal Observatory
3542	NN Ser	c	NN Ser c	Eclipse Timing Variations	5573.55000000	500.00	57000.00	Multiple Observatories
3543	NN Ser	d	NN Ser d	Eclipse Timing Variations	2883.50000000	500.00	57000.00	Multiple Observatories
3544	NY Vir	b	NY Vir b	Eclipse Timing Variations	2985.70000000	551.99		Multiple Observatories
3545	OGLE-2003-BLG-235L	b	OGLE-2003-BLG-235L b	Microlensing		5800.00		OGLE
3546	OGLE-2005-BLG-071L	b	OGLE-2005-BLG-071L b	Microlensing		3200.00		OGLE
3547	OGLE-2005-BLG-169L	b	OGLE-2005-BLG-169L b	Microlensing		4100.00		OGLE
3548	OGLE-2005-BLG-390L	b	OGLE-2005-BLG-390L b	Microlensing	3285.00000000	6600.00		OGLE
3549	OGLE-2006-BLG-109L	b	OGLE-2006-BLG-109L b	Microlensing	1788.50000000	1510.00		OGLE
3550	OGLE-2006-BLG-109L	c	OGLE-2006-BLG-109L c	Microlensing	4927.50000000	1510.00		OGLE
3551	OGLE-2007-BLG-349L A	c	OGLE-2007-BLG-349L AB c	Microlensing	2557.00000000	2760.00		OGLE
3552	OGLE-2007-BLG-368L	b	OGLE-2007-BLG-368L b	Microlensing		5900.00		OGLE
3553	OGLE-2008-BLG-092L	b	OGLE-2008-BLG-092L b	Microlensing		8100.00		OGLE
3554	OGLE-2008-BLG-355L	b	OGLE-2008-BLG-355L b	Microlensing		6800.00		OGLE
3555	OGLE-2011-BLG-0173L	b	OGLE-2011-BLG-0173L b	Microlensing		6100.00		OGLE
3556	OGLE-2011-BLG-0251L	b	OGLE-2011-BLG-0251L b	Microlensing		2570.00		OGLE
3557	OGLE-2011-BLG-0265L	b	OGLE-2011-BLG-0265L b	Microlensing		4380.00		OGLE
3558	OGLE-2012-BLG-0026L	b	OGLE-2012-BLG-0026L b	Microlensing		4019.00		OGLE
3559	OGLE-2012-BLG-0026L	c	OGLE-2012-BLG-0026L c	Microlensing		4019.00		OGLE
3560	OGLE-2012-BLG-0358L	b	OGLE-2012-BLG-0358L b	Microlensing		1760.00		OGLE
3561	OGLE-2012-BLG-0406L	b	OGLE-2012-BLG-0406L b	Microlensing		4970.00		OGLE
3562	OGLE-2012-BLG-0563L	b	OGLE-2012-BLG-0563L b	Microlensing		1300.00		OGLE
3563	OGLE-2012-BLG-0724L	b	OGLE-2012-BLG-0724L b	Microlensing		6700.00		OGLE
3564	OGLE-2012-BLG-0950L	b	OGLE-2012-BLG-0950L b	Microlensing		3000.00		OGLE
3565	OGLE-2013-BLG-0102L	b	OGLE-2013-BLG-0102L b	Microlensing		3040.00		OGLE
3566	OGLE-2013-BLG-0132L	b	OGLE-2013-BLG-0132L b	Microlensing		3900.00		OGLE
3567	OGLE-2013-BLG-0341L B	b	OGLE-2013-BLG-0341L B b	Microlensing		1161.00		OGLE
3568	OGLE-2013-BLG-1721L	b	OGLE-2013-BLG-1721L b	Microlensing		6300.00		OGLE
3569	OGLE-2013-BLG-1761L	b	OGLE-2013-BLG-1761L b	Microlensing		6900.00		OGLE
3570	OGLE-2014-BLG-0124L	b	OGLE-2014-BLG-0124L b	Microlensing		4100.00		OGLE
3571	OGLE-2014-BLG-0676L	b	OGLE-2014-BLG-0676L b	Microlensing		2220.00		OGLE
3572	OGLE-2014-BLG-1722L	b	OGLE-2014-BLG-1722L b	Microlensing		6400.00		OGLE
3573	OGLE-2014-BLG-1722L	c	OGLE-2014-BLG-1722L c	Microlensing		6400.00		OGLE
3574	OGLE-2014-BLG-1760L	b	OGLE-2014-BLG-1760L b	Microlensing		6860.00		OGLE
3575	OGLE-2015-BLG-0051L	b	OGLE-2015-BLG-0051L b	Microlensing		8200.00		OGLE
3576	OGLE-2015-BLG-0954L	b	OGLE-2015-BLG-0954L b	Microlensing		600.00		KMTNet
3577	OGLE-2015-BLG-0966L	b	OGLE-2015-BLG-0966L b	Microlensing		2500.00		OGLE
3578	OGLE-2016-BLG-0263L	b	OGLE-2016-BLG-0263L b	Microlensing		6500.00		OGLE
3579	OGLE-2016-BLG-0613L AB	b	OGLE-2016-BLG-0613L AB b	Microlensing		3410.00		OGLE
3580	OGLE-2016-BLG-1190L	b	OGLE-2016-BLG-1190L b	Microlensing	1224.00000000	6770.00		OGLE
3581	OGLE-2016-BLG-1195L	b	OGLE-2016-BLG-1195L b	Microlensing		3910.00		OGLE
3582	OGLE-2017-BLG-0173L	b	OGLE-2017-BLG-0173L b	Microlensing		4705.00		OGLE
3583	OGLE-2017-BLG-0373L	b	OGLE-2017-BLG-0373L b	Microlensing		5915.00		OGLE
3584	OGLE-2017-BLG-0482L	b	OGLE-2017-BLG-0482L b	Microlensing		5800.00		OGLE
3585	OGLE-2017-BLG-1140L	b	OGLE-2017-BLG-1140L b	Microlensing				OGLE
3586	OGLE-2017-BLG-1434L	b	OGLE-2017-BLG-1434L b	Microlensing		860.00		OGLE
3587	OGLE-2017-BLG-1522L	b	OGLE-2017-BLG-1522L b	Microlensing				OGLE
3588	OGLE-TR-056	b	OGLE-TR-056 b	Transit	1.21191890		6050.00	OGLE
3589	OGLE-TR-10	b	OGLE-TR-10 b	Transit	3.10127800		5950.00	OGLE
3590	OGLE-TR-111	b	OGLE-TR-111 b	Transit	4.01444630		5040.00	OGLE
3591	OGLE-TR-113	b	OGLE-TR-113 b	Transit	1.43247520	600.00	4790.00	OGLE
3592	OGLE-TR-132	b	OGLE-TR-132 b	Transit	1.68986800	2500.00	6210.00	OGLE
3593	OGLE-TR-182	b	OGLE-TR-182 b	Transit	3.97910000	2669.56	5924.00	OGLE
3594	OGLE-TR-211	b	OGLE-TR-211 b	Transit	3.67724000	1574.54	6325.00	OGLE
3595	OGLE2-TR-L9	b	OGLE2-TR-L9 b	Transit	2.48553350	1704.36	6933.00	OGLE
3596	Oph 11	b	Oph 11 b	Imaging	7300000.00000000	125.00	2375.00	Gemini Observatory
3597	PH1	b	PH1 b	Transit	138.31700000	1000.00	6407.00	Kepler
3598	PH2	b	PH2 b	Transit	282.52550000	346.00	5629.00	Kepler
3599	POTS-1	b	POTS-1 b	Transit	3.16062960	1200.00	4400.00	La Silla Observatory
3600	PSR B1257+12	b	PSR B1257+12 b	Pulsar Timing	25.26200000	600.00		Arecibo Observatory
3601	PSR B1257+12	c	PSR B1257+12 c	Pulsar Timing	66.54190000	600.00		Arecibo Observatory
3602	PSR B1257+12	d	PSR B1257+12 d	Pulsar Timing	98.21140000	600.00		Arecibo Observatory
3603	PSR B1620-26	b	PSR B1620-26 b	Pulsar Timing				Hubble Space Telescope
3604	PSR J1719-1438	b	PSR J1719-1438 b	Pulsar Timing	0.09070629	1200.00	4500.00	Parkes Observatory
3605	PSR J2322-2650	b	PSR J2322-2650 b	Pulsar Timing	0.32296400	230.00		Parkes Observatory
3606	Pr0201	b	Pr0201 b	Radial Velocity	4.42640000	181.54	6174.00	Fred Lawrence Whipple Observatory
3607	Pr0211	b	Pr0211 b	Radial Velocity	2.14610000	183.68	5300.00	Fred Lawrence Whipple Observatory
3608	Pr0211	c	Pr0211 c	Radial Velocity	4850.00000000	183.68	5300.00	Roque de los Muchachos Observatory
3609	Proxima Cen	b	Proxima Cen b	Radial Velocity	11.18600000	1.29	3050.00	European Southern Observatory
3610	Qatar-1	b	Qatar-1 b	Transit	1.42002420	186.61	5013.00	Qatar
3611	Qatar-2	b	Qatar-2 b	Transit	1.33711647	182.32	4645.00	Qatar
3612	Qatar-3	b	Qatar-3 b	Transit	2.50792040	750.99	6007.00	Qatar
3613	Qatar-4	b	Qatar-4 b	Transit	1.80535640	332.17	5215.00	Qatar
3614	Qatar-5	b	Qatar-5 b	Transit	2.87923190	371.39	5747.00	Qatar
3615	ROXs 12	b	ROXs 12 b	Imaging		120.00	3850.00	W. M. Keck Observatory
3616	ROXs 42 B	b	ROXs 42 B b	Imaging		135.00		Multiple Observatories
3617	RR Cae	b	RR Cae b	Eclipse Timing Variations	4343.50000000	21.20		Leoncito Astronomical Complex
3618	Ross 128	b	Ross 128 b	Radial Velocity	9.86580000	3.38	3192.00	La Silla Observatory
3619	Ross 458	c	Ross 458 c	Imaging		11.51	3621.00	Las Campanas Observatory
3620	SR 12 AB	c	SR 12 AB c	Imaging		112.32		Infrared Survey Facility
3621	SWEEPS-11	b	SWEEPS-11 b	Transit	1.79600000	8500.00		Hubble Space Telescope
3622	SWEEPS-4	b	SWEEPS-4 b	Transit	4.20000000	8500.00		Hubble Space Telescope
3623	TAP 26	b	TAP 26 b	Radial Velocity	10.79000000	147.00	4620.00	Multiple Facilities
3624	TCP J05074264+2447555	b	TCP J05074264+2447555 b	Microlensing		380.00		Multiple Observatories
3625	TRAPPIST-1	b	TRAPPIST-1 b	Transit	1.51087081	12.10	2559.00	La Silla Observatory
3626	TRAPPIST-1	c	TRAPPIST-1 c	Transit	2.42182330	12.10	2559.00	La Silla Observatory
3627	TRAPPIST-1	d	TRAPPIST-1 d	Transit	4.04961000	12.10	2559.00	La Silla Observatory
3628	TRAPPIST-1	e	TRAPPIST-1 e	Transit	6.09961500	12.10	2559.00	Multiple Observatories
3629	TRAPPIST-1	f	TRAPPIST-1 f	Transit	9.20669000	12.10	2559.00	Multiple Observatories
3630	TRAPPIST-1	g	TRAPPIST-1 g	Transit	12.35294000	12.10	2559.00	Multiple Observatories
3631	TRAPPIST-1	h	TRAPPIST-1 h	Transit	18.76700000	12.10	2559.00	Multiple Observatories
3632	TYC 1422-614-1	b	TYC 1422-614-1 b	Radial Velocity	198.40000000	759.00	4806.00	Multiple Observatories
3633	TYC 1422-614-1	c	TYC 1422-614-1 c	Radial Velocity	559.30000000	759.00	4806.00	Multiple Observatories
3634	TYC 3318-01333-1	b	TYC 3318-01333-1 b	Radial Velocity	562.00000000	497.41	4776.00	Multiple Observatories
3635	TYC 3667-1280-1	b	TYC 3667-1280-1 b	Radial Velocity	26.46800000	481.00	5130.00	McDonald Observatory
